text,label
"1. 27.07.2016 Avea'dan Turkcell hazır kart Yıldız 6 gb paketine geçtim. Aradan bir ay geçince tekrar almaya gittiğimde bayi, numaramda böyle bir paketin bulunmadığını söyledi. Müşteri hizmetlerini aradığımda bu paketi bayi Pos cihazıyla satın aldığım için bugün artık o paketten yararlanamayacağımı, dolayısıyla bu konuda yardımcı olamayacağını, istersem (çok kötü şartlarda) başka bir paketi verebileceğini söyledi. Oysa bu paket sitelerinde tanıtılırken daha fazla bilgi kısmında bu kanaldan satın alanlar 12 ay boyunca bu paketi Pos kanalından satın almaya devam edebilirler ifadesi bulunmaktadır. Önceki operatördeki kullanım şartlarım çok daha iyiydi. Bu yaptıklarının açık bir kandırma ve vatandaşı mağdur etme girişimi olduğunu düşünüyorum.",Müşteri Hizmetleri Şikayetleri
Data hattı faturasındaki fazla tahsilat yüzünden mağdur oldum. Haksız ücretlerin geri iadesini istiyorum!,Fatura ve Ödeme Şikayetleri
Manisa'nın kalbinde sinyal yok! Şehir merkezinde bile çekmeyen bir hattı kullanmak gerçekten büyük bir sıkıntı. Sorunun acilen çözülmesini bekliyorum.,Teknik Şikayetler
"519** numaralı superonline abonesiyim. Superonline tarafından Ekim ayında aranarak Turkcell tv kampanyasına geçiş yaptırıldım. Yetkili, toplam 15 tl civarında bir fark ile bu uygulamaya geçiş yapabileceğimi söyledi. Kendisine Turkcell tv'nin internet kotamdan kullanıp kullanmayacağı sorduğumda, kullanmayacağı bilgisini verdi. Toplam 15 tl fark ile dediğinden ben mevcut kotamın korunacağını düşündüm. Fakat kendileri beni farklı bir kampanyaya dahil ederek mevcut kotamı %60 oranında azaltmış. Bunu fark edip superonline aradığımda bana üzerine fark ödeyerek eski kotama geri dönebileceğimi söylediler. Ben de bu durumu kabul etmeyerek aboneliğimin iptalini talep ettim. Toplam 3 ay taahhütlü hizmet almış olmama rağmen bana 510 tl civarı İptal bedeli çıkardılar. 2 adet aboneliğim ve eski müşterileri olmama rağmen beni mağdur ettiler.",Teknik Şikayetler
"7 aydır faturaları düzenli olarak ödediğim halde tarifeye ek cihaz alamıyorum, yaptığınız yasal değil ve hiç bir açıklaması da yok. Keyfi olarak benim puanımı neden düşürdünüz ve niye 3 ayda bilemedin 6 ayda artacak puan 7 ayda hala yerinde sayıyor üstelik herkesin 3-4 katı fazla fatura ödediğim halde. Bunun açıklamasını nasıl yapacaksınız, hatanızı düzeltin veya mahkemeye vereceğim.",Fatura ve Ödeme Şikayetleri
Faturalar sürekli yüksek geliyor ve açıklama yapılmıyor. Neden böyle?,Ürün ve Hizmet Spesifik Şikayetler
Fatura içeriğini 15 gündür öğrenemiyorum bu kadar uzun süren bir işlem kabul edilemez.,Ürün ve Hizmet Spesifik Şikayetler
"Ankara Pursaklar Alaattin Telekom bize bilgi vermeden işlem yaptığı için toplamda 160 lira boştan yere Turkcell'e borçlandık. Yeni tlf Turkcell hattı uymadığı için yeni hat çıkartmak üzere hat babamın üzerine olduğu için babamla birlikte Alaattin Telekoma gittik. Görev yapan Muhammed bey isterse kendi üzerime ücretsiz hat verebileceğini, herhangi bir ücret ödemeden yeni bir hat verebileceğini eski hattımın ise 30 tl ücretle kapatılacağını söyledi. Biz de tekrar sadece 30 tl vereceğimizi sorduk. Muhammed bey 30 tl'nin dışında bir ücret vermeyeceğimi söyledi. Biz de bunun üzerine kabul ettik. Üzerinden 1 ay geçmeden tarifemizin üzerine 9,5 tl ücret eklendğini bunun hat ücreti olduğunu gördük. 12 ay boyunca 9,5 tl hat ücreti ödeyeceğimizi tarifemize bakınca öğrendik. Ayrıca eski hattımız için de 88,45 tl kapatma ücreti olduğu mail yoluyla bize iletildi. Biz böyle ücretlerin olduğu bilseydik kesinlikle kabul etmezdik. Bizi dolaylı yoldan d-andırmış oldular.",Fatura ve Ödeme Şikayetleri
Benim gnctrkcell hesabımda 5000 küsür gb olduğum halde veri açtığımda bağlanamıyorum. İşimin halolmasını istiyorum.,Müşteri Hizmetleri Şikayetleri
Sil-süpür sorunu ve çekmiyor! Sık sık bağlantı kopmaları yaşıyorum sorunun bir an önce çözülmesini istiyorum.,Teknik Şikayetler
Ev internetimiz 4-5 gündür yok arıza var dediler her gün arıyoruz bir sonuç yok. Teknik ekip evimizin yanındaki Telekom'un cihazlarının olduğu günde 3-4 sefer gelip bakıp gidiyor neden arızayi düzeltmiyor? Ne is yapıyor bu adamlar? Mağduriyet gidene kadar her gün yazacağım. İşinizi düzgün yapın bir zahmet. Fatura 1 gün gecikince 10 defa mesaj atıyorsunuz ama.,Abonelik ve İşlem Şikayetleri
"3. 24.10.2016 tarihinde türk telekom'a telefon ve internet nakli için Bursa Gemlik'ten Bartın'a nakil müracaatı yaptık. Telefon için 31.10.2016 tarihinde randevu verildi. İnternet nakli için de 27.10.2016 tarihine randevu verildi fakat defalarca aramama rağmen işlem kaydı aldıklarını söyleyip beni oyaladılar. TTnet abonesi olduğum güne lanet olsun, resmen süründürüyorlar insanları. Yetkili merciler umarım gerekli işlemleri yaparlar.",Teknik Şikayetler
"4. Türk telekom (avea) hattımla ilgili yaşadığım sorun şöyle. 27/07/2016 antalya kaş kaputaş plajı mevkiinde bulunurken mobil cihazım üzerinden internetten youtube'dan iki şarkı açtım (yaklaşık 8 dk). Yeterli miktarda internet paketimin olduğunu biliyordum. Telefonumu yanıma koydum şarkı bittikten sonra kapatarak eve gittim. Akşam yemekten sonra tlf baktiğimda iki msj geldiğini gördüm önce 100 sonra ise 250 tl tutarında kullandiğima dair mesaj gördüm. Müşteri hiz. aradiğimda 497 tl olduğunu söylediler. Ben yurt dişina çikmadim, T.C sinirlari içerisinde telefonumu kullandım. Bu konu ilgili operatörün bir problemi olup bana yükledikleri internet aboneliğimden giriş yaptım. Beni bu faturayla karşı karşıya bıraktılar. Lütfen sadece kulladıgım kadar internet için yurtiçi tarifesinden benden ücretini alsınlar. Mağduriyetimin giderilmemesi halinde üyeliğimi sona erdireceğim, teşekkürler.",Fatura ve Ödeme Şikayetleri
"Iki ayda 1350 tl fatura geldi. Bilgim dahilinde uyelikler yapilmis, ikinci aya otomatik aktarilmis, yenilenmis, Lutfen yardim edin, bircok insan bu yuzden magdur.",Abonelik ve İşlem Şikayetleri
Hatay'ın ortasında sinyal çekmiyor ve bu durum bağlantı sorunlarına yol açıyor. Acil olarak sinyal güçlendirmesi yapılmalı.,Ürün ve Hizmet Spesifik Şikayetler
"701** no'lu Türk Telekom ttnet internet kullanıcısıyım. 2 yıla yakındır nakil işlemi beklemekteyim. Müşteri hizmetleri ile defalarca görüşmeme rağmen bir sonuca varamadığımız gibi bir nakil beklerken kullanmadığım internetin ve telefon hattının ücretinin tarafımca ödenmesini talep ediyorlar. Bir kurum düşünün ki 1 yılı aşkın süredir nakil işlemi yapamasın sonra da biz alacaklıyız desin. Bu durum herhangi bir Avrupa ülkesinde olsa kurumun sahibi özür diler, 10 yıllık ücretsiz kullanım açar. İsminde Türk olan bir kurumun bu kadar yetersiz olduğunu görmekten utanç duyuyorum.",Fatura ve Ödeme Şikayetleri
Yüksek meblağlı faturaların ödenmesiyle ilgili yaşadığım sorunlar bir türlü çözüme kavuşmuyor. Bu kadar yüksek ücretlerin nedenini anlamak istiyorum.,Müşteri Hizmetleri Şikayetleri
Telefonuma virüs uyarısı geldi yanlışlıkla abonelik başlattım ve faturama 56 TL yansıdı. Türk Telekom bu konuda yardımcı olmuyor ücretin faturamdan düşülmesini istiyorum.,Fatura ve Ödeme Şikayetleri
Net müşteri temsilcisi yanlış bilgi vererek beni kandırdı. Bu tür yalan bilgilendirmeler kabul edilemez.,Müşteri Hizmetleri Şikayetleri
"19 ocak tarihinden itibaren türk telekom internet hattımın açılmasını bekliyorum, sürekli oyalanıyorum hiç bir çözüm alamıyorum okuyanlara tavisyem türk telekoma bulaşmayın hayatınızın hatasını yaparsınız.",Teknik Şikayetler
"5. Turkcell superonlıne'den yaklaşık 1,5 yıldır hizmet almaktayım, 15 gündür hizmet alamıyorum. Defalarca aramama rağmen bir sonuca ulaşamadım. Türk telekom alt yapısını kullandıkları için onlar da ilgilenmiyorlar. Bana elektrikçi çağır diyorlar. Elektrikçi çağırıp sorunun bizden kaynaklanmadığını öğreniyoruz. Böylece devam edıp duruyoruz ve bana normal hizmet verilmiş gibi ödeme çıkartılıyor. Bugunkü geldiğimiz noktada ben internet hizmeti alamıyorum, mağdur durumdayım.",Teknik Şikayetler
"Turkcell'e bağlı olan bu şirkete 2 ay önce tlf gönderdim. Samsung Galaxy S8 Plus ilk önce tlf tamiri için benden 700 tl ücret istediler ücreti göndermiş olmama rağmen aradan belli bir süre geçiyor ve tekrar aradığımda bana yasal sürecin geçtiğini ve bizim sıfır telefon için başvuru yapmamız gerektiğini söylüyorlar pazartesi (17.07.2017) başvuru yapıyorum. Cuma (21.07.2017) tekrar aradığımda ise bana parça beklediklerini ve henüz ellerine ulaşmadıklarını söylüyorlar benim anlamadığım eğer parça bekliyor olsaydınız 2 ay içerisinde gelmiş olurdu zaten ama ben pazartesi günü yeni tlf başvurusunda bulunuyorum ve onaylanmış olduğu halde neden bu sisteminizde gözükmüyor böyle bir d..enbazlık olmaz. Eminim ki ben yeni tlf başvurusu yapmış olmama rağmen yasal süreç geçmiş olmasına rağmen bana eski tlf tamirini yapıp gönderecekler bu kadar d..enbaz ve ahlaksız bir şirket görmedim, bu sisteminizde nasıl gözükmez.",Müşteri Hizmetleri Şikayetleri
"Arkadaşlar, turkcell'de kullandığım her yöne 500 dk tarifesinde 36 tl'lik fatura ödüyorum ve bu ay tarifemi katma değerli görüşme ile aşmışım. Yapmış olduğum 50tl'lik görüşme şuan faturam 108,7 tl, fatura kesim tarihim 20/04/2016 fakat turkcell'den bir telefon geldi 07/04/2016 tarihine kadar 72 liralık bir ara ödeme yapmaz isem hattımın kapanacağını söylediler. Dedikleri tutarı yatırdım fakat onlardan yatırmış olduğum faturamın detayını istediğimde bunu ancak 20'sinde fatura kesiminden sonra görürsünüz dediler. Müşteri temsilcisinden de çok sinirli cevaplarla karşılaştım ve böyle bir hakları var mıdır.",Müşteri Hizmetleri Şikayetleri
"11 martta vodafone yanımda'ya girdiğimde 676 tl gibi bir fatura ile karşılaştım, cuma işyerindeyken bir anda vodafone'dan 80 msj geldi. Msj birini tıkladığımda hepsi kayboldu, hattımda halen 5 gb varken akşam bir anda sıfırlandı. 6 mart saat 16.17'de hatımdaki tanımlı tarifli 20 gb 100/100 kullandığıma dair msj geldi. Zaten 7 martta yeniden 20 gb güncelleniyor, ben erken yatan bir insanım ayın 5-6 gece yarısı 00.00'dan sonra nasıl aşım yapmışım. Defalarca kullanmadığım halde bir önceki ay ek paket aldım 120 tl'lik fatura 250 tl geldi. Kabul kullandım çünkü bu ay ek paket almama gerek kalmadı normal bir fatura ödeyeceğim derken bu ne. Defalarca aradım hala çözüm aşamasında, faturanın son gününe 2 gün kaldı. 15 yıllık vodafone'luyum, bu neyin nesi Allah aşkına. Mağdurum, bu işlem düzeltilmezse taahhüdüme 3 ay kala başka bir gsm operatörüne geçeceğim ve çevremdekileri de bu konuda bilgilendireceğim, sabrım tükendi artık.",Fatura ve Ödeme Şikayetleri
6 gündür internetim yok arıza kaydım sürekli kapatılıyor.,Sözleşme ve Taahhüt Şikayetleri
Müşteri temsilcisinin hatasını müşteriye yüklüyorlar bu adil değil!,Müşteri Hizmetleri Şikayetleri
"İzmir Bornova ilçesinden balçova ilçesine taşındım. Yaklaşık 3 aydır avea telefonuma bağlı ttnet naklini yeni adresime gerçekleştiremediler. Müşteri hizmetleri ile defalarca görüştüm, telefon kayıtlarım bulunmaktadır. Ancak beni sürekli oyaladılar. Şikayetiniz alınmıştır, gereken yapılacak, tarafımızdan aranacaksınız gibi sözleri 3 aydır duymaktayım. Sözleşme imzalamıştım, bu sebeplemi oyalıyorlar anlamadım, sürekli faturamı düzenli ödemekteyim. 3 aydır internet kullanmamama rağmen faturayı ödüyorum. İnternet bağlanmadığı süre boyunca ödediğim tüm faturalarım iadesi ve sözleşme feshi konusunda gerekenin yapılmasını saygılarımla arz ederim.",Teknik Şikayetler
"Turkcell; Yaklaşık 18 senelik Turkcell müşterisiyim. Hepsi 1000 paketi kampanyam şikayet tarihim itibariyle sona ermiştir. Yine aynı tarihte internet sitesinden aynı kampanyanın 59 tl den devam ettiğini görünce devam etmek için firmayı aradım. Müş tem ile yaptığım görüşmede, aynı kampanyayı kullanmış olmam sebebiyle 69 tl olduğunu söylemesi üzerine konuşmayı şikayet kaydı oluşturulması şeklinde sonlandırdım. Firmanın kampanya sayfasında 59 tl olarak yayınladığı kampanya fiyatının 69 tl olarak tarafima pazarlaması etik değildir. Şikayetimin dikkate alınması konusunda değerli yardımlarınızı rica ederim. Umarım şikayetime firma yetkilileri kayıtsız kalmaz. Saygılarımla.",Fatura ve Ödeme Şikayetleri
"Turkcell; Platinum müşterisiyim. Turkcell platinum uygulaması ve sanal reklamlarda turkcell platinum kullanıcıları Europcar'dan kiralayacakları araçlarda %50 indirim sağladıklarını gördüm. Europcar'ı aradım ve iki gün araç kiralıyacağımı söyledim. %50 indirim var mı dedim, evet dediler. 13-14/02/2016 tarihleri için rezervasyonumu yaptırdım. 13/02/2016'da sabiha gökçen havalimanında sürprizle karşılaştım. Masa altından fiyat listesi çıkardılar, turkcell ile anlaşmalı fiyatlarımız bu dediler. Listeye baktım, ekonomik sınıf bir araç 200 tl, fiyatları şişirmişler normal fiyatı 120 tl olan araç 200 tl. % 50 indirim bu şekilde oluyormuş.",Abonelik ve İşlem Şikayetleri
"Merhabalar, 702** hizmet numaralı türk telekom internet kullanıcısıyım. Türk telekom çağrı merkezinden ağustos ayında aranıldım ve 60 tl faturam geldiği, hızımın ve gb'tın yükseleceğini fakat fiyatın aynı kalıcağını söylediler ve gb'mızı 75 gb'a yükselttiler fakat 60 tl gelen faturamız şuan 75 tl geliyor, ilgili ses kaydımız türk telekom'da mevcuttur. Konuyla ilgili şikayetimizi arz ederim. Teşekkürler.",Fatura ve Ödeme Şikayetleri
Vodafone faturamda fazla ücret kesildi. 373 TL yerine 235 TL iade edildi kalan 135 TL'yi iade etmiyorlar. Hukuki yollara başvuracağım.,Müşteri Hizmetleri Şikayetleri
"Ben üniversiteli fiber 25 bit kampanyasındanım, internetim bırak fiber olmayı google zor açıyor bu mesajı bile Türk Telekom hattım olan telefonumun internetinden bağlanıp atıyorum. ",Teknik Şikayetler
Fatura ödeme tarihimi değiştirmediniz ve bu durum büyük bir rahatsızlık yarattı. Lütfen düzenlemeyi yapın!,Müşteri Hizmetleri Şikayetleri
Turkcell superonline kullandım 12 taahhüdü vardı.12. ayda aradım aboneliğimi sonlandırmak istedim tamam dediler. Lakin 5 ay sonra 5 aylık fatura borcunuz var dediler. Neymiş efendim dilekçe ile yazılı beyan etmek zorundaymışım aboneliğimi kapatmak için. Ee kardeş bunu ilk aradığımda neden belirtmediniz? Ayrıca 5 aya kadar neredeydi aklınız? Bu adam faturaları ödemiyor. İnterneti kullanmıyor bir sorun var diye hiç mi aklınıza gelmiyor? Ben öğrenciyim be. Bu parayı ödemeyeceğim. Görsün herkes sizin öğrenciden bile nasıl para kopartmaya çalıştığınızı. S.yguncular.,Fatura ve Ödeme Şikayetleri
"3 ay önce vodafone'dan cihaz aldım 2 ay önce vodafone kampanya servisinden hatalı bilgi aktararak tarife değişikliği yaptılar taahhütüm bozuldu bana 1907,60 tl borç çıkarıldı vaodafone'un birimi vodafone'dan habersiz nasıl iş yapabilir aklım almıyor faturamı düzeltmedikleri için hattım 1 aydır kapalı kurumsal bir firmaya hiç yakıştıramadım bir müşteri 1000 müşteriye kötü reklam eder Ayıp.",Fatura ve Ödeme Şikayetleri
"Daha önceden defalarca Turkcell tarafından fatura bilgisinin ulaşma şekli konusunda arandım. Her defasında faturayı kağıt ortamında değil mail olarak gönderelim mi sorusu geldi. Her defasında yanıtladım. Yalnız soru bir yıl içersinde bir kez sorulmalıydı ben devamlı aranıyorum, her arandığımda sinirlerim geriliyor. Her defasında not aldık aramıyacağız sizi deniliyor ama devamlı aranıyorum. Ben artık arandığımda sorunuzu cevaplamayacağım diyorum. Müşteri eğer bir konuda fikrini değiştirirse zaten Turkcell'i arayıp bilgi verir, bu ısrarcı tutum ve aynı soruyu sizin istediğiniz şekilde sonuçlanması için farklı şekillerde sormak müşteri kaybetmenizden başka işe yaramaz. Turkcell tarafından bir müşteri bir konuda bir yıl içerisinde 1 kez aranmalı, defalarca değil. Bu konuda gerekli iyileştirme çalışmalarının yapılmaması sizin için müşteri kaybından başka birşey değildir. Saygılarımla.",Teknik Şikayetler
2007'de kumumsal olarak bır hat aldım. Baska bir firmaya tasıma talebinde bulundum ve Vodafone'un verdiği cevap tam bir komedi. Vodafone'a kayıtlı böyle bir numara yoktur. Bu hattı iş yerimi kapatmış olmamdan dolayı bireysel abone olarak kullanmak ıcın dudullu sermus kurumsal'a başvuruda bulundum. Gorustugum kişi bireyselden kurumsala geçiş yapamadıklarını ve bu yüzden de 3 aydır bekleyen başka aboneler olduğunu belirtti. Ben de hattımı bireysel olarak çeviremediğim için iptal edilmesini talep ettim.(20.10.2016). Vodafone müşteri hizmetlerini aradigimda (24.10.2016) bu hattımın kapatılması için hiçbir bildiri almadıklarını öğrendim. Bu hattım ne zaman kapatılacak. Kullanmadığım bır hat için hergüne fatura ödemem gerekiyormuş.,Müşteri Hizmetleri Şikayetleri
